410	0.000
411	0.000
412	0.000
413	0.000
414	0.000
415	0.001
416	0.001
417	0.001
418	0.001
419	0.001
420	0.002
421	0.002
422	0.003
423	0.004
424	0.004
425	0.005
426	0.007
427	0.009
428	0.011
429	0.013
430	0.016
431	0.020
432	0.025
433	0.030
434	0.037
435	0.044
436	0.053
437	0.062
438	0.074
439	0.087
440	0.101
441	0.117
442	0.136
443	0.156
444	0.176
445	0.200
446	0.224
447	0.252
448	0.280
449	0.312
450	0.345
451	0.377
452	0.410
453	0.447
454	0.482
455	0.517
456	0.552
457	0.588
458	0.622
459	0.654
460	0.686
461	0.718
462	0.749
463	0.777
464	0.804
465	0.831
466	0.857
467	0.879
468	0.901
469	0.920
470	0.939
471	0.951
472	0.963
473	0.974
474	0.984
475	0.991
476	0.996
477	0.998
478	0.999
479	1.000
480	0.998
481	0.996
482	0.994
483	0.990
484	0.984
485	0.979
486	0.969
487	0.959
488	0.949
489	0.940
490	0.928
491	0.915
492	0.903
493	0.891
494	0.878
495	0.863
496	0.847
497	0.830
498	0.814
499	0.798
500	0.779
501	0.764
502	0.746
503	0.729
504	0.711
505	0.694
506	0.678
507	0.660
508	0.643
509	0.629
510	0.611
511	0.595
512	0.576
513	0.561
514	0.543
515	0.527
516	0.514
517	0.497
518	0.483
519	0.469
520	0.455
521	0.442
522	0.427
523	0.414
524	0.399
525	0.389
526	0.374
527	0.361
528	0.350
529	0.337
530	0.325
531	0.313
532	0.301
533	0.290
534	0.280
535	0.271
536	0.261
537	0.251
538	0.242
539	0.235
540	0.226
541	0.218
542	0.211
543	0.203
544	0.197
545	0.188
546	0.182
547	0.174
548	0.168
549	0.160
550	0.154
551	0.150
552	0.143
553	0.138
554	0.132
555	0.127
556	0.122
557	0.117
558	0.113
559	0.108
560	0.105
561	0.102
562	0.098
563	0.095
564	0.092
565	0.087
566	0.084
567	0.081
568	0.078
569	0.075
570	0.072
571	0.069
572	0.067
573	0.064
574	0.061
575	0.059
576	0.057
577	0.055
578	0.053
579	0.051
580	0.049
581	0.048
582	0.046
583	0.044
584	0.042
585	0.041
586	0.039
587	0.038
588	0.036
589	0.035
590	0.034
591	0.032
592	0.031
593	0.030
594	0.029
595	0.028
596	0.027
597	0.026
598	0.025
599	0.024
600	0.023
601	0.022
602	0.021
603	0.021
604	0.020
605	0.020
606	0.019
607	0.018
608	0.017
609	0.017
610	0.016
611	0.015
612	0.015
613	0.014
614	0.014
615	0.013
616	0.013
617	0.012
618	0.012
619	0.012
620	0.011
621	0.011
622	0.010
623	0.010
624	0.010
625	0.009
626	0.009
627	0.009
628	0.008
629	0.008
630	0.008
631	0.008
632	0.007
633	0.007
634	0.007
635	0.007
636	0.006
637	0.006
638	0.006
639	0.006
640	0.006
641	0.005
642	0.005
643	0.005
644	0.005
645	0.004
646	0.004
647	0.004
648	0.004
649	0.004
650	0.004
651	0.004
652	0.004
653	0.003
654	0.003
655	0.003
656	0.003
657	0.003
658	0.003
659	0.003
660	0.003
661	0.003
662	0.003
663	0.002
664	0.002
665	0.002
666	0.002
667	0.002
668	0.002
669	0.002
670	0.002
