420	0.000
421	0.000
422	0.000
423	0.000
424	0.000
425	0.000
426	0.000
427	0.001
428	0.001
429	0.001
430	0.001
431	0.002
432	0.003
433	0.003
434	0.004
435	0.005
436	0.005
437	0.006
438	0.007
439	0.008
440	0.009
441	0.011
442	0.012
443	0.014
444	0.017
445	0.021
446	0.025
447	0.031
448	0.037
449	0.046
450	0.055
451	0.066
452	0.079
453	0.094
454	0.111
455	0.128
456	0.149
457	0.172
458	0.197
459	0.227
460	0.257
461	0.291
462	0.327
463	0.366
464	0.410
465	0.453
466	0.500
467	0.545
468	0.589
469	0.637
470	0.681
471	0.724
472	0.761
473	0.797
474	0.833
475	0.863
476	0.890
477	0.916
478	0.935
479	0.952
480	0.970
481	0.979
482	0.990
483	0.996
484	1.000
485	0.999
486	0.996
487	0.993
488	0.983
489	0.973
490	0.962
491	0.949
492	0.937
493	0.922
494	0.907
495	0.890
496	0.876
497	0.859
498	0.839
499	0.820
500	0.809
501	0.790
502	0.772
503	0.757
504	0.736
505	0.720
506	0.704
507	0.688
508	0.673
509	0.657
510	0.644
511	0.631
512	0.617
513	0.605
514	0.592
515	0.579
516	0.569
517	0.553
518	0.542
519	0.530
520	0.516
521	0.503
522	0.490
523	0.479
524	0.463
525	0.451
526	0.439
527	0.429
528	0.415
529	0.402
530	0.390
531	0.381
532	0.370
533	0.362
534	0.350
535	0.340
536	0.329
537	0.322
538	0.313
539	0.303
540	0.293
541	0.284
542	0.276
543	0.268
544	0.258
545	0.251
546	0.242
547	0.234
548	0.228
549	0.219
550	0.214
551	0.205
552	0.200
553	0.195
554	0.189
555	0.182
556	0.178
557	0.174
558	0.165
559	0.163
560	0.160
561	0.153
562	0.148
563	0.143
564	0.139
565	0.135
566	0.129
567	0.126
568	0.122
569	0.118
570	0.115
571	0.111
572	0.108
573	0.105
574	0.103
575	0.099
576	0.098
577	0.094
578	0.091
579	0.088
580	0.086
581	0.083
582	0.080
583	0.076
584	0.075
585	0.073
586	0.070
587	0.067
588	0.066
589	0.065
590	0.062
591	0.061
592	0.059
593	0.057
594	0.055
595	0.053
596	0.052
597	0.049
598	0.049
599	0.047
600	0.046
601	0.043
602	0.043
603	0.041
604	0.041
605	0.039
606	0.038
607	0.037
608	0.035
609	0.034
610	0.033
611	0.032
612	0.031
613	0.030
614	0.029
615	0.028
616	0.028
617	0.027
618	0.026
619	0.025
620	0.024
621	0.023
622	0.022
623	0.022
624	0.021
625	0.021
626	0.020
627	0.020
628	0.018
629	0.018
630	0.017
631	0.017
632	0.017
633	0.016
634	0.015
635	0.015
636	0.015
637	0.014
638	0.013
639	0.013
640	0.013
641	0.013
642	0.013
643	0.011
644	0.011
645	0.011
646	0.011
647	0.011
648	0.010
649	0.010
650	0.010
651	0.009
652	0.010
653	0.009
654	0.009
655	0.008
656	0.008
657	0.008
658	0.008
659	0.008
660	0.007
661	0.007
662	0.007
663	0.007
664	0.006
665	0.007
666	0.006
667	0.006
668	0.006
669	0.006
670	0.006
671	0.005
672	0.005
673	0.005
674	0.005
675	0.005
676	0.004
677	0.004
678	0.004
679	0.004
680	0.004
681	0.004
682	0.003
683	0.004
684	0.004
685	0.004
686	0.003
687	0.003
688	0.004
689	0.003
690	0.003
691	0.004
692	0.003
693	0.003
694	0.003
695	0.003
696	0.003
697	0.003
698	0.003
699	0.003
700	0.003
701	0.003
702	0.002
703	0.003
704	0.002
705	0.002
706	0.002
707	0.002
708	0.002
709	0.002
710	0.002
711	0.002
712	0.002
713	0.002
714	0.002
715	0.001
716	0.002
717	0.002
718	0.002
719	0.001
720	0.001
