440	0.000
441	0.000
442	0.000
443	0.000
444	0.000
445	0.000
446	0.000
447	0.000
448	0.000
449	0.000
450	0.000
451	0.001
452	0.000
453	0.001
454	0.001
455	0.001
456	0.001
457	0.002
458	0.002
459	0.002
460	0.002
461	0.003
462	0.004
463	0.004
464	0.005
465	0.006
466	0.007
467	0.008
468	0.010
469	0.012
470	0.014
471	0.016
472	0.019
473	0.021
474	0.024
475	0.029
476	0.033
477	0.039
478	0.044
479	0.050
480	0.057
481	0.065
482	0.074
483	0.083
484	0.092
485	0.102
486	0.113
487	0.125
488	0.138
489	0.153
490	0.167
491	0.183
492	0.197
493	0.215
494	0.232
495	0.248
496	0.269
497	0.285
498	0.305
499	0.324
500	0.347
501	0.365
502	0.384
503	0.406
504	0.426
505	0.446
506	0.466
507	0.490
508	0.511
509	0.528
510	0.552
511	0.569
512	0.593
513	0.610
514	0.628
515	0.650
516	0.669
517	0.693
518	0.706
519	0.721
520	0.742
521	0.760
522	0.776
523	0.796
524	0.809
525	0.826
526	0.844
527	0.853
528	0.872
529	0.888
530	0.900
531	0.912
532	0.921
533	0.930
534	0.943
535	0.955
536	0.962
537	0.966
538	0.974
539	0.979
540	0.985
541	0.992
542	0.993
543	0.994
544	0.998
545	0.996
546	0.996
547	1.000
548	0.991
549	0.996
550	0.990
551	0.985
552	0.978
553	0.971
554	0.968
555	0.963
556	0.952
557	0.944
558	0.933
559	0.928
560	0.922
561	0.914
562	0.901
563	0.896
564	0.881
565	0.866
566	0.860
567	0.847
568	0.834
569	0.827
570	0.813
571	0.798
572	0.786
573	0.777
574	0.761
575	0.749
576	0.737
577	0.720
578	0.709
579	0.695
580	0.683
581	0.671
582	0.655
583	0.646
584	0.631
585	0.622
586	0.611
587	0.597
588	0.585
589	0.572
590	0.560
591	0.554
592	0.537
593	0.527
594	0.515
595	0.504
596	0.490
597	0.485
598	0.473
599	0.461
600	0.450
601	0.437
602	0.433
603	0.421
604	0.409
605	0.399
606	0.390
607	0.379
608	0.372
609	0.365
610	0.356
611	0.350
612	0.333
613	0.327
614	0.317
615	0.312
616	0.303
617	0.299
618	0.290
619	0.285
620	0.276
621	0.270
622	0.264
623	0.259
624	0.249
625	0.242
626	0.235
627	0.229
628	0.224
629	0.218
630	0.212
631	0.208
632	0.205
633	0.197
634	0.190
635	0.184
636	0.185
637	0.180
638	0.171
639	0.170
640	0.166
641	0.166
642	0.161
643	0.154
644	0.150
645	0.146
646	0.137
647	0.130
648	0.127
649	0.121
650	0.121
651	0.118
652	0.114
653	0.113
654	0.108
655	0.109
656	0.104
657	0.103
658	0.100
659	0.096
660	0.093
661	0.090
662	0.091
663	0.089
664	0.085
665	0.083
666	0.080
667	0.080
668	0.075
669	0.075
670	0.075
671	0.070
672	0.068
673	0.069
674	0.067
675	0.063
676	0.065
677	0.063
678	0.061
679	0.059
680	0.057
681	0.057
682	0.055
683	0.051
684	0.052
685	0.049
686	0.050
687	0.048
688	0.049
689	0.045
690	0.044
691	0.043
692	0.044
693	0.041
694	0.041
695	0.039
696	0.038
697	0.038
698	0.038
699	0.035
700	0.034
701	0.033
702	0.031
703	0.033
704	0.030
705	0.031
706	0.030
707	0.028
708	0.027
709	0.028
710	0.026
711	0.026
712	0.026
713	0.022
714	0.024
715	0.024
716	0.023
717	0.023
718	0.023
719	0.021
720	0.020
721	0.019
722	0.021
723	0.020
724	0.019
725	0.022
726	0.020
727	0.019
728	0.018
729	0.016
730	0.016
731	0.016
732	0.015
733	0.014
734	0.015
735	0.012
736	0.013
737	0.014
738	0.012
739	0.012
740	0.015
741	0.012
742	0.010
743	0.012
744	0.010
745	0.012
746	0.009
747	0.010
748	0.011
749	0.010
750	0.009
751	0.009
752	0.010
753	0.007
754	0.007
755	0.007
756	0.008
757	0.008
758	0.008
759	0.005
760	0.007
761	0.005
762	0.005
763	0.008
764	0.006
765	0.007
766	0.005
767	0.006
768	0.007
769	0.005
770	0.006
771	0.004
772	0.004
773	0.003
774	0.004
775	0.006
776	0.004
777	0.005
778	0.006
779	0.004
780	0.006
781	0.002
782	0.005
783	0.003
784	0.003
785	0.003
786	0.003
787	0.002
788	0.003
789	0.002
790	0.002
791	0.003
792	0.003
793	0.001
794	0.005
795	0.004
796	0.003
797	0.004
798	0.001
799	0.002
800	0.004
