250.0	0.395
250.2	0.395
250.4	0.394
250.6	0.393
250.8	0.392
251.0	0.389
251.2	0.388
251.4	0.387
251.6	0.387
251.8	0.387
252.0	0.385
252.2	0.384
252.4	0.381
252.6	0.380
252.8	0.379
253.0	0.379
253.2	0.378
253.4	0.376
253.6	0.373
253.8	0.371
254.0	0.368
254.2	0.367
254.4	0.365
254.6	0.363
254.8	0.360
255.0	0.357
255.2	0.353
255.4	0.349
255.6	0.346
255.8	0.343
256.0	0.340
256.2	0.336
256.4	0.332
256.6	0.327
256.8	0.321
257.0	0.317
257.2	0.313
257.4	0.310
257.6	0.305
257.8	0.299
258.0	0.293
258.2	0.287
258.4	0.283
258.6	0.279
258.8	0.275
259.0	0.270
259.2	0.264
259.4	0.258
259.6	0.253
259.8	0.250
260.0	0.246
260.2	0.243
260.4	0.239
260.6	0.234
260.8	0.229
261.0	0.225
261.2	0.222
261.4	0.220
261.6	0.217
261.8	0.214
262.0	0.210
262.2	0.207
262.4	0.204
262.6	0.202
262.8	0.200
263.0	0.199
263.2	0.197
263.4	0.194
263.6	0.192
263.8	0.190
264.0	0.188
264.2	0.187
264.4	0.186
264.6	0.184
264.8	0.183
265.0	0.180
265.2	0.178
265.4	0.177
265.6	0.177
265.8	0.176
266.0	0.175
266.2	0.173
266.4	0.170
266.6	0.168
266.8	0.167
267.0	0.167
267.2	0.165
267.4	0.164
267.6	0.161
267.8	0.158
268.0	0.156
268.2	0.155
268.4	0.154
268.6	0.153
268.8	0.151
269.0	0.149
269.2	0.146
269.4	0.144
269.6	0.143
269.8	0.142
270.0	0.140
270.2	0.138
270.4	0.136
270.6	0.134
270.8	0.132
271.0	0.131
271.2	0.130
271.4	0.129
271.6	0.128
271.8	0.125
272.0	0.123
272.2	0.122
272.4	0.121
272.6	0.121
272.8	0.120
273.0	0.119
273.2	0.117
273.4	0.115
273.6	0.114
273.8	0.113
274.0	0.113
274.2	0.113
274.4	0.112
274.6	0.110
274.8	0.108
275.0	0.107
275.2	0.107
275.4	0.107
275.6	0.108
275.8	0.107
276.0	0.105
276.2	0.103
276.4	0.102
276.6	0.103
276.8	0.103
277.0	0.103
277.2	0.103
277.4	0.101
277.6	0.100
277.8	0.100
278.0	0.101
278.2	0.101
278.4	0.101
278.6	0.101
278.8	0.100
279.0	0.100
279.2	0.099
279.4	0.100
279.6	0.101
279.8	0.101
280.0	0.101
280.2	0.100
280.4	0.100
280.6	0.100
280.8	0.100
281.0	0.101
281.2	0.101
281.4	0.101
281.6	0.101
281.8	0.100
282.0	0.100
282.2	0.102
282.4	0.103
282.6	0.104
282.8	0.104
283.0	0.103
283.2	0.102
283.4	0.102
283.6	0.103
283.8	0.105
284.0	0.106
284.2	0.106
284.4	0.105
284.6	0.105
284.8	0.105
285.0	0.106
285.2	0.107
285.4	0.108
285.6	0.109
285.8	0.109
286.0	0.108
286.2	0.109
286.4	0.110
286.6	0.111
286.8	0.112
287.0	0.112
287.2	0.112
287.4	0.112
287.6	0.113
287.8	0.114
288.0	0.115
288.2	0.116
288.4	0.116
288.6	0.116
288.8	0.116
289.0	0.117
289.2	0.118
289.4	0.119
289.6	0.120
289.8	0.120
290.0	0.120
290.2	0.120
290.4	0.120
290.6	0.122
290.8	0.124
291.0	0.124
291.2	0.125
291.4	0.124
291.6	0.124
291.8	0.124
292.0	0.125
292.2	0.127
292.4	0.129
292.6	0.130
292.8	0.129
293.0	0.129
293.2	0.129
293.4	0.130
293.6	0.132
293.8	0.133
294.0	0.134
294.2	0.133
294.4	0.133
294.6	0.133
294.8	0.135
295.0	0.136
295.2	0.137
295.4	0.138
295.6	0.138
295.8	0.138
296.0	0.139
296.2	0.140
296.4	0.141
296.6	0.142
296.8	0.142
297.0	0.142
297.2	0.142
297.4	0.143
297.6	0.144
297.8	0.145
298.0	0.146
298.2	0.147
298.4	0.147
298.6	0.146
298.8	0.147
299.0	0.148
299.2	0.149
299.4	0.150
299.6	0.151
299.8	0.150
300.0	0.150
300.2	0.151
300.4	0.152
300.6	0.153
300.8	0.154
301.0	0.155
301.2	0.155
301.4	0.154
301.6	0.154
301.8	0.155
302.0	0.156
302.2	0.158
302.4	0.158
302.6	0.158
302.8	0.157
303.0	0.158
303.2	0.159
303.4	0.160
303.6	0.160
303.8	0.160
304.0	0.160
304.2	0.160
304.4	0.160
304.6	0.160
304.8	0.161
305.0	0.162
305.2	0.162
305.4	0.162
305.6	0.161
305.8	0.162
306.0	0.162
306.2	0.163
306.4	0.163
306.6	0.163
306.8	0.163
307.0	0.163
307.2	0.163
307.4	0.163
307.6	0.164
307.8	0.165
308.0	0.165
308.2	0.164
308.4	0.163
308.6	0.163
308.8	0.163
309.0	0.164
309.2	0.164
309.4	0.164
309.6	0.163
309.8	0.162
310.0	0.162
310.2	0.162
310.4	0.162
310.6	0.162
310.8	0.161
311.0	0.160
311.2	0.159
311.4	0.158
311.6	0.159
311.8	0.159
312.0	0.159
312.2	0.158
312.4	0.156
312.6	0.155
312.8	0.154
313.0	0.154
313.2	0.153
313.4	0.153
313.6	0.152
313.8	0.151
314.0	0.149
314.2	0.147
314.4	0.146
314.6	0.145
314.8	0.144
315.0	0.144
315.2	0.142
315.4	0.140
315.6	0.139
315.8	0.138
316.0	0.138
316.2	0.137
316.4	0.135
316.6	0.133
316.8	0.131
317.0	0.129
317.2	0.128
317.4	0.127
317.6	0.126
317.8	0.124
318.0	0.122
318.2	0.120
318.4	0.119
318.6	0.118
318.8	0.117
319.0	0.115
319.2	0.112
319.4	0.111
319.6	0.110
319.8	0.109
320.0	0.107
320.2	0.106
320.4	0.104
320.6	0.102
320.8	0.101
321.0	0.099
321.2	0.099
321.4	0.098
321.6	0.097
321.8	0.095
322.0	0.093
322.2	0.092
322.4	0.091
322.6	0.091
322.8	0.090
323.0	0.088
323.2	0.087
323.4	0.085
323.6	0.084
323.8	0.083
324.0	0.083
324.2	0.083
324.4	0.082
324.6	0.080
324.8	0.079
325.0	0.078
325.2	0.077
325.4	0.077
325.6	0.077
325.8	0.076
326.0	0.074
326.2	0.073
326.4	0.072
326.6	0.073
326.8	0.073
327.0	0.073
327.2	0.073
327.4	0.072
327.6	0.071
327.8	0.071
328.0	0.072
328.2	0.073
328.4	0.072
328.6	0.072
328.8	0.071
329.0	0.070
329.2	0.070
329.4	0.071
329.6	0.072
329.8	0.072
330.0	0.072
330.2	0.071
330.4	0.070
330.6	0.070
330.8	0.071
331.0	0.072
331.2	0.072
331.4	0.072
331.6	0.071
331.8	0.071
332.0	0.072
332.2	0.072
332.4	0.073
332.6	0.073
332.8	0.073
333.0	0.073
333.2	0.073
333.4	0.074
333.6	0.074
333.8	0.074
334.0	0.075
334.2	0.075
334.4	0.075
334.6	0.074
334.8	0.075
335.0	0.075
335.2	0.076
335.4	0.076
335.6	0.075
335.8	0.075
336.0	0.074
336.2	0.075
336.4	0.075
336.6	0.076
336.8	0.076
337.0	0.076
337.2	0.075
337.4	0.075
337.6	0.075
337.8	0.076
338.0	0.077
338.2	0.077
338.4	0.076
338.6	0.076
338.8	0.075
339.0	0.076
339.2	0.076
339.4	0.076
339.6	0.076
339.8	0.075
340.0	0.075
340.2	0.074
340.4	0.074
340.6	0.074
340.8	0.074
341.0	0.075
341.2	0.075
341.4	0.073
341.6	0.073
341.8	0.073
342.0	0.073
342.2	0.074
342.4	0.073
342.6	0.072
342.8	0.071
343.0	0.070
343.2	0.070
343.4	0.070
343.6	0.071
343.8	0.071
344.0	0.071
344.2	0.070
344.4	0.069
344.6	0.068
344.8	0.068
345.0	0.068
345.2	0.068
345.4	0.068
345.6	0.067
345.8	0.065
346.0	0.065
346.2	0.065
346.4	0.065
346.6	0.065
346.8	0.064
347.0	0.063
347.2	0.062
347.4	0.062
347.6	0.063
347.8	0.063
348.0	0.062
348.2	0.060
348.4	0.060
348.6	0.059
348.8	0.059
349.0	0.059
349.2	0.060
349.4	0.059
349.6	0.058
349.8	0.057
350.0	0.056
350.2	0.056
350.4	0.056
350.6	0.056
350.8	0.056
351.0	0.055
351.2	0.054
351.4	0.053
351.6	0.052
351.8	0.052
352.0	0.052
352.2	0.052
352.4	0.051
352.6	0.051
352.8	0.049
353.0	0.049
353.2	0.049
353.4	0.050
353.6	0.050
353.8	0.049
354.0	0.048
354.2	0.047
354.4	0.047
354.6	0.047
354.8	0.047
355.0	0.047
355.2	0.046
355.4	0.045
355.6	0.044
355.8	0.044
356.0	0.044
356.2	0.044
356.4	0.043
356.6	0.042
356.8	0.041
357.0	0.041
357.2	0.041
357.4	0.042
357.6	0.042
357.8	0.042
358.0	0.041
358.2	0.040
358.4	0.039
358.6	0.039
358.8	0.039
359.0	0.040
359.2	0.040
359.4	0.039
359.6	0.038
359.8	0.037
360.0	0.037
360.2	0.037
360.4	0.037
360.6	0.037
360.8	0.037
361.0	0.036
361.2	0.036
361.4	0.035
361.6	0.036
361.8	0.037
362.0	0.037
362.2	0.036
362.4	0.035
362.6	0.034
362.8	0.035
363.0	0.035
363.2	0.036
363.4	0.036
363.6	0.035
363.8	0.034
364.0	0.034
364.2	0.034
364.4	0.034
364.6	0.035
364.8	0.035
365.0	0.034
365.2	0.033
365.4	0.033
365.6	0.033
365.8	0.034
366.0	0.035
366.2	0.035
366.4	0.034
366.6	0.033
366.8	0.032
367.0	0.032
367.2	0.032
367.4	0.033
367.6	0.034
367.8	0.033
368.0	0.032
368.2	0.032
368.4	0.032
368.6	0.033
368.8	0.034
369.0	0.034
369.2	0.033
369.4	0.032
369.6	0.032
369.8	0.032
370.0	0.033
370.2	0.034
370.4	0.034
370.6	0.033
370.8	0.032
371.0	0.032
371.2	0.032
371.4	0.032
371.6	0.032
371.8	0.032
372.0	0.032
372.2	0.032
372.4	0.032
372.6	0.032
372.8	0.032
373.0	0.033
373.2	0.033
373.4	0.032
373.6	0.032
373.8	0.031
374.0	0.032
374.2	0.032
374.4	0.033
374.6	0.033
374.8	0.032
375.0	0.031
375.2	0.030
375.4	0.031
375.6	0.032
375.8	0.032
376.0	0.032
376.2	0.032
376.4	0.031
376.6	0.030
376.8	0.030
377.0	0.031
377.2	0.032
377.4	0.032
377.6	0.032
377.8	0.031
378.0	0.031
378.2	0.030
378.4	0.031
378.6	0.032
378.8	0.032
379.0	0.031
379.2	0.030
379.4	0.031
379.6	0.031
379.8	0.031
380.0	0.030
380.2	0.030
380.4	0.030
380.6	0.030
380.8	0.031
381.0	0.031
381.2	0.031
381.4	0.031
381.6	0.030
381.8	0.030
382.0	0.030
382.2	0.030
382.4	0.031
382.6	0.030
382.8	0.030
383.0	0.029
383.2	0.029
383.4	0.029
383.6	0.030
383.8	0.030
384.0	0.030
384.2	0.030
384.4	0.029
384.6	0.029
384.8	0.029
385.0	0.030
385.2	0.030
385.4	0.029
385.6	0.029
385.8	0.029
386.0	0.029
386.2	0.029
386.4	0.029
386.6	0.029
386.8	0.029
387.0	0.029
387.2	0.028
387.4	0.028
387.6	0.028
387.8	0.029
388.0	0.030
388.2	0.030
388.4	0.029
388.6	0.027
388.8	0.027
389.0	0.027
389.2	0.029
389.4	0.029
389.6	0.028
389.8	0.028
390.0	0.027
390.2	0.027
390.4	0.028
390.6	0.028
390.8	0.028
391.0	0.028
391.2	0.028
391.4	0.027
391.6	0.027
391.8	0.028
392.0	0.029
392.2	0.029
392.4	0.028
392.6	0.028
392.8	0.027
393.0	0.027
393.2	0.028
393.4	0.028
393.6	0.028
393.8	0.028
394.0	0.028
394.2	0.027
394.4	0.026
394.6	0.026
394.8	0.027
395.0	0.028
395.2	0.028
395.4	0.027
395.6	0.027
395.8	0.026
396.0	0.027
396.2	0.027
396.4	0.028
